metabolite_id,enzyme_id,source
CNP0333612.0,ec:1.14.99.2,KEGG
CNP0333612.0,ec:1.3.99.18,KEGG
CNP0333612.0,ec:2.6.1.63,KEGG
CNP0333612.0,ec:2.6.1.7,KEGG
CNP0333612.0,CCBL1,HMDB
CNP0333612.0,CCBL2,HMDB
CNP0333612.0,1.14.99.2,BRENDA
CNP0564599.0,ec:2.6.1.63,KEGG
CNP0564599.0,ec:2.6.1.7,KEGG
CNP0564599.0,2.8.2.15,BRENDA
CNP0564599.0,2.8.2.1,BRENDA
CNP0564599.0,2.8.2.4,BRENDA
CNP0564599.0,2.8.2.3,BRENDA
CNP0564599.0,2.8.2.14,BRENDA
CNP0587736.0,ec:1.14.14.153,KEGG
CNP0587736.0,ec:1.14.14.157,KEGG
CNP0587736.0,1.11.2.1,BRENDA
CNP0587736.0,1.14.13.7,BRENDA
CNP0587736.0,1.14.14.157,BRENDA
CNP0587736.0,monooxygenase activity of Cytochrome P450 (CYP2W1 based) [endoplasmic reticulum membrane],Reactome
CNP0556788.1,ec:4.4.1.36,KEGG
CNP0174424.0,1.1.3.8,BRENDA
CNP0591741.0,DDC,HMDB
CNP0591741.0,HDC,HMDB
CNP0591741.0,HRH2,HMDB
CNP0591741.0,SLC18A2,HMDB
CNP0591741.0,HRH1,HMDB
CNP0591741.0,2.1.1.8,BRENDA
CNP0591741.0,2.3.1.87,BRENDA
CNP0591741.0,1.4.9.2,BRENDA
CNP0591741.0,1.4.3.4,BRENDA
CNP0591741.0,2.3.2.13,BRENDA
CNP0591741.0,1.4.3.21,BRENDA
CNP0591741.0,1.4.9.1,BRENDA
CNP0591741.0,1.4.3.10,BRENDA
CNP0591741.0,1.4.3.22,BRENDA
CNP0591741.0,2.3.1.57,BRENDA
CNP0591741.0,2.3.1.5,BRENDA
CNP0591741.0,6.3.2.18,BRENDA
CNP0591741.0,1.14.99.52,BRENDA
CNP0591741.0,1.4.3.13,BRENDA
CNP0591741.0,1.4.3.27,BRENDA
CNP0152195.0,ec:2.4.2.2,KEGG
CNP0152195.0,ec:2.4.2.57,KEGG
CNP0152195.0,ec:3.2.2.10,KEGG
CNP0152195.0,ec:3.2.2.8,KEGG
CNP0152195.0,ec:3.5.4.1,KEGG
CNP0152195.0,3.5.4.3,BRENDA
CNP0152195.0,1.11.1.10,BRENDA
CNP0152195.0,1.11.1.18,BRENDA
CNP0152195.0,3.5.4.5,BRENDA
CNP0152195.0,3.5.4.21,BRENDA
CNP0152195.0,2.4.2.6,BRENDA
CNP0152195.0,3.2.2.1,BRENDA
CNP0152195.0,3.5.4.1,BRENDA
CNP0152195.0,nucleoside transmembrane transporter activity of SLC29A2-like proteins [plasma membrane],Reactome
CNP0033258.0,ec:1.2.1.5,KEGG
CNP0397085.1,1.14.14.1,BRENDA
CNP0572990.0,1.4.3.21,BRENDA
CNP0572990.0,2.3.1.145,BRENDA
CNP0572990.0,1.4.3.4,BRENDA
CNP0337775.0,ec:2.1.1.7,KEGG
CNP0337775.0,1.17.1.5,BRENDA
CNP0506261.0,inward rectifier potassium channel activity of KCNJ11:ABCC9 [plasma membrane],Reactome
CNP0150794.0,PNP,HMDB
CNP0150794.0,nicotinamide phosphoribosyltransferase activity of NAMPT [cytosol],Reactome
CNP0150794.0,"NAD+ poly-ADP-ribosyltransferase activity of p-2S-SMAD2,3:SMAD4:PARP1 [nucleoplasm]",Reactome
CNP0150794.0,selenol Se-methyltransferase activity of MetTrans(1) [cytosol],Reactome
CNP0195117.0,ec:1.4.3.5,KEGG
CNP0195117.0,ec:2.6.1.30,KEGG
CNP0195117.0,ec:2.6.1.31,KEGG
CNP0195117.0,ec:2.6.1.54,KEGG
CNP0195117.0,ec:2.7.1.35,KEGG
CNP0195117.0,ec:3.1.3.74,KEGG
CNP0195117.0,2.7.1.49,BRENDA
CNP0195117.0,2.6.1.31,BRENDA
CNP0195117.0,2.6.1.54,BRENDA
CNP0195117.0,1.1.99.9,BRENDA
CNP0195117.0,2.6.1.30,BRENDA
CNP0195117.0,2.7.1.35,BRENDA
CNP0195117.0,2.4.1.160,BRENDA
CNP0195117.0,pyridoxal kinase activity of 2xPDXK:2xZn2+ [cytosol],Reactome
CNP0346238.0,2.7.1.35,BRENDA
CNP0346238.0,2.4.1.160,BRENDA
CNP0346238.0,1.1.99.9,BRENDA
CNP0319168.0,GPR109B,HMDB
CNP0319168.0,GPR109A,HMDB
CNP0319168.0,PNP,HMDB
CNP0319168.0,2.4.2.19,BRENDA
CNP0319168.0,2.4.1.177,BRENDA
CNP0319168.0,6.3.4.21,BRENDA
CNP0319168.0,1.3.99.18,BRENDA
CNP0319168.0,2.4.99.20,BRENDA
CNP0319168.0,2.1.1.401,BRENDA
CNP0319168.0,2.5.1.2,BRENDA
CNP0319168.0,2.1.1.7,BRENDA
CNP0319168.0,1.14.14.92,BRENDA
CNP0319168.0,1.17.2.1,BRENDA
CNP0319168.0,1.5.99.4,BRENDA
CNP0319168.0,2.4.1.196,BRENDA
CNP0319168.0,6.2.1.25,BRENDA
CNP0319168.0,1.14.13.242,BRENDA
CNP0319168.0,1.17.1.5,BRENDA
CNP0319168.0,3.2.2.6,BRENDA
CNP0319168.0,1.14.13.241,BRENDA
CNP0119632.0,ec:1.1.1.107,KEGG
CNP0119632.0,ec:1.1.1.65,KEGG
CNP0119632.0,ec:1.1.3.12,KEGG
CNP0119632.0,ec:1.2.3.1,KEGG
CNP0119632.0,ec:1.2.3.8,KEGG
CNP0119632.0,ec:1.4.3.5,KEGG
CNP0119632.0,ec:2.6.1.30,KEGG
CNP0119632.0,ec:2.6.1.31,KEGG
CNP0119632.0,ec:2.6.1.54,KEGG
CNP0119632.0,ec:2.7.1.35,KEGG
CNP0119632.0,ec:3.1.3.74,KEGG
CNP0119632.0,GLDC,HMDB
CNP0119632.0,2.7.1.49,BRENDA
CNP0119632.0,1.1.99.9,BRENDA
CNP0119632.0,1.2.3.8,BRENDA
CNP0119632.0,1.1.1.2,BRENDA
CNP0119632.0,2.6.1.30,BRENDA
CNP0119632.0,1.1.1.107,BRENDA
CNP0119632.0,2.7.1.35,BRENDA
CNP0119632.0,1.2.3.1,BRENDA
CNP0119632.0,aldehyde oxidase activity of 2xAOX1:cofactors [cytosol],Reactome
CNP0119632.0,pyridoxal kinase activity of 2xPDXK:2xZn2+ [cytosol],Reactome
CNP0297581.0,PSAT1,HMDB
CNP0297581.0,2.7.1.49,BRENDA
CNP0297581.0,3.2.1.21,BRENDA
CNP0297581.0,1.1.1.65,BRENDA
CNP0297581.0,1.1.3.12,BRENDA
CNP0297581.0,2.5.1.2,BRENDA
CNP0297581.0,1.1.99.9,BRENDA
CNP0297581.0,2.7.1.35,BRENDA
CNP0297581.0,2.4.1.160,BRENDA
CNP0297581.0,3.2.1.20,BRENDA
CNP0297581.0,pyridoxal kinase activity of 2xPDXK:2xZn2+ [cytosol],Reactome
CNP0244996.0,ec:1.1.99.42,KEGG
CNP0244996.0,ec:1.2.3.1,KEGG
CNP0244996.0,ec:1.2.3.8,KEGG
CNP0244996.0,ec:3.1.1.27,KEGG
CNP0244996.0,1.1.99.42,BRENDA
CNP0244996.0,3.1.1.27,BRENDA
CNP0348437.0,ec:1.5.3.15,KEGG
CNP0348437.0,ec:3.5.1.48,KEGG
CNP0348437.0,1.5.3.15,BRENDA
CNP0348437.0,3.5.1.62,BRENDA
CNP0348437.0,2.3.1.57,BRENDA
CNP0348437.0,1.4.3.10,BRENDA
CNP0348437.0,1.4.3.22,BRENDA
CNP0348437.0,1.5.99.6,BRENDA
CNP0348437.0,1.5.3.16,BRENDA
CNP0348437.0,6.3.1.9,BRENDA
CNP0348437.0,3.5.1.48,BRENDA
CNP0480211.0,3.5.1.48,BRENDA
CNP0209494.0,1.5.3.15,BRENDA
CNP0209494.0,1.5.3.13,BRENDA
CNP0596963.1,ec:1.14.13.247,KEGG
CNP0596963.1,ec:2.1.1.388,KEGG
CNP0596963.1,ec:5.1.1.22,KEGG
CNP0596963.1,7.6.2.9,BRENDA
CNP0596963.1,2.1.1.388,BRENDA
CNP0596963.1,1.14.13.247,BRENDA
CNP0596963.1,2.1.1.383,BRENDA
CNP0596963.1,5.1.1.22,BRENDA
CNP0596963.1,2.1.1.B141,BRENDA
CNP0311667.6,AADAC,HMDB
CNP0535126.0,ec:2.4.2.1,KEGG
CNP0535126.0,ec:2.4.2.15,KEGG
CNP0535126.0,ec:2.4.2.22,KEGG
CNP0535126.0,ec:2.4.2.29,KEGG
CNP0535126.0,ec:2.4.2.4,KEGG
CNP0535126.0,ec:2.4.2.64,KEGG
CNP0535126.0,ec:2.4.2.8,KEGG
CNP0535126.0,ec:3.2.2.1,KEGG
CNP0535126.0,ec:3.5.4.3,KEGG
CNP0535126.0,APRT,HMDB
CNP0535126.0,GNAS,HMDB
CNP0535126.0,GNAQ,HMDB
CNP0535126.0,PNP,HMDB
CNP0535126.0,QTRTD1,HMDB
CNP0535126.0,3.5.4.3,BRENDA
CNP0535126.0,2.4.2.1,BRENDA
CNP0535126.0,3.5.4.32,BRENDA
CNP0535126.0,2.4.2.5,BRENDA
CNP0535126.0,2.4.2.29,BRENDA
CNP0535126.0,7.6.2.6,BRENDA
CNP0535126.0,1.17.3.2,BRENDA
CNP0535126.0,2.4.2.21,BRENDA
CNP0535126.0,2.4.2.22,BRENDA
CNP0535126.0,3.5.4.4,BRENDA
CNP0535126.0,2.4.2.6,BRENDA
CNP0535126.0,2.4.2.8,BRENDA
CNP0535126.0,1.17.1.4,BRENDA
CNP0535126.0,2.4.2.64,BRENDA
CNP0535126.0,nucleoside transmembrane transporter activity of SLC29A2-like proteins [plasma membrane],Reactome
CNP0535126.0,purine-nucleoside phosphorylase activity of PNP trimer [cytosol],Reactome
CNP0143365.0,ec:1.14.11.6,KEGG
CNP0143365.0,ec:1.14.99.46,KEGG
CNP0143365.0,ec:1.17.99.4,KEGG
CNP0143365.0,ec:1.3.1.1,KEGG
CNP0143365.0,ec:1.3.1.2,KEGG
CNP0143365.0,ec:2.4.2.2,KEGG
CNP0143365.0,ec:2.4.2.4,KEGG
CNP0143365.0,ec:2.4.2.6,KEGG
CNP0143365.0,ec:3.2.2.10,KEGG
CNP0143365.0,ec:3.5.4.1,KEGG
CNP0143365.0,TYMP,HMDB
CNP0143365.0,2.4.2.4,BRENDA
CNP0143365.0,1.11.1.10,BRENDA
CNP0143365.0,1.3.1.2,BRENDA
CNP0143365.0,1.17.99.4,BRENDA
CNP0143365.0,2.4.2.5,BRENDA
CNP0143365.0,1.3.1.1,BRENDA
CNP0143365.0,2.4.2.2,BRENDA
CNP0143365.0,3.5.2.14,BRENDA
CNP0143365.0,3.5.2.2,BRENDA
CNP0143365.0,1.14.99.46,BRENDA
CNP0143365.0,2.4.2.6,BRENDA
CNP0143365.0,2.4.2.3,BRENDA
CNP0143365.0,4.1.99.3,BRENDA
CNP0143365.0,1.14.11.6,BRENDA
CNP0143365.0,nucleoside transmembrane transporter activity of SLC29A2-like proteins [plasma membrane],Reactome
CNP0143365.0,DNA N-glycosylase activity of TDG:(T:G)-dsDNA [nucleoplasm],Reactome
CNP0254736.0,NDUFB1,HMDB
CNP0254736.0,NDUFA12,HMDB
CNP0254736.0,NDUFA1,HMDB
CNP0254736.0,NDUFA4L2,HMDB
CNP0254736.0,NDUFA3,HMDB
CNP0254736.0,NDUFA8,HMDB
CNP0254736.0,NDUFA4,HMDB
CNP0254736.0,NDUFA11,HMDB
CNP0254736.0,NDUFA6,HMDB
CNP0254736.0,NDUFB4,HMDB
CNP0254736.0,NDUFA7,HMDB
CNP0254736.0,NDUFA2,HMDB
CNP0254736.0,NDUFB5,HMDB
CNP0254736.0,NDUFC2,HMDB
CNP0254736.0,NDUFB3,HMDB
CNP0254736.0,NDUFB7,HMDB
CNP0254736.0,NDUFAB1,HMDB
CNP0254736.0,NDUFA5,HMDB
CNP0254736.0,NDUFB9,HMDB
CNP0254736.0,NDUFA13,HMDB
CNP0254736.0,NDUFB11,HMDB
CNP0254736.0,DAK,HMDB
CNP0254736.0,DKFZp686B0215,HMDB
CNP0254736.0,NDUFB2,HMDB
CNP0254736.0,1.3.8.1,BRENDA
CNP0254736.0,1.3.99.4,BRENDA
CNP0254736.0,1.2.7.10,BRENDA
CNP0254736.0,1.17.1.9,BRENDA
CNP0254736.0,1.7.1.6,BRENDA
CNP0254736.0,1.17.98.4,BRENDA
CNP0254736.0,1.1.99.3,BRENDA
CNP0254736.0,1.5.1.30,BRENDA
CNP0254736.0,1.3.99.31,BRENDA
CNP0254736.0,1.2.1.28,BRENDA
CNP0254736.0,1.5.5.2,BRENDA
CNP0254736.0,3.6.1.22,BRENDA
CNP0254736.0,1.2.7.4,BRENDA
CNP0254736.0,1.2.7.5,BRENDA
CNP0254736.0,1.1.1.B58,BRENDA
CNP0254736.0,1.12.1.2,BRENDA
CNP0254736.0,1.4.99.6,BRENDA
CNP0254736.0,1.5.99.B4,BRENDA
CNP0254736.0,1.2.1.58,BRENDA
CNP0254736.0,1.17.98.3,BRENDA
CNP0254736.0,1.5.99.12,BRENDA
CNP0254736.0,1.14.14.105,BRENDA
CNP0254736.0,1.5.7.1,BRENDA
CNP0254736.0,3.1.4.1,BRENDA
CNP0254736.0,1.3.1.116,BRENDA
CNP0254736.0,1.14.13.131,BRENDA
CNP0254736.0,3.6.1.53,BRENDA
CNP0254736.0,2.7.7.2,BRENDA
CNP0254736.0,1.1.99.2,BRENDA
CNP0254736.0,1.3.5.1,BRENDA
CNP0254736.0,1.4.99.5,BRENDA
CNP0254736.0,1.3.99.23,BRENDA
CNP0254736.0,1.17.1.4,BRENDA
CNP0254736.0,7.1.1.2,BRENDA
CNP0254736.0,1.3.8.6,BRENDA
CNP0254736.0,1.5.1.37,BRENDA
CNP0254736.0,1.1.98.3,BRENDA
CNP0254736.0,1.3.99.32,BRENDA
CNP0254736.0,1.14.14.17,BRENDA
CNP0254736.0,1.18.1.4,BRENDA
CNP0254736.0,3.6.1.9,BRENDA
CNP0254736.0,1.3.8.4,BRENDA
CNP0254736.0,1.3.8.2,BRENDA
CNP0254736.0,3.1.3.5,BRENDA
CNP0254736.0,1.3.99.41,BRENDA
CNP0254736.0,1.5.1.42,BRENDA
CNP0254736.0,1.17.3.B3,BRENDA
CNP0254736.0,3.5.4.18,BRENDA
CNP0254736.0,1.5.8.4,BRENDA
CNP0254736.0,3.6.1.5,BRENDA
CNP0254736.0,3.6.1.18,BRENDA
CNP0254736.0,1.5.1.36,BRENDA
CNP0254736.0,3.6.1.21,BRENDA
CNP0254736.0,1.14.14.108,BRENDA
CNP0254736.0,1.2.1.64,BRENDA
CNP0254736.0,1.14.14.9,BRENDA
CNP0254736.0,3.6.1.13,BRENDA
CNP0254736.0,1.1.99.B1,BRENDA
CNP0254736.0,1.5.1.45,BRENDA
CNP0254736.0,1.18.1.2,BRENDA
CNP0254736.0,4.6.1.15,BRENDA
CNP0254736.0,1.3.99.28,BRENDA
CNP0254736.0,1.5.1.38,BRENDA
CNP0254736.0,1.5.99.B2,BRENDA
CNP0254736.0,1.8.3.2,BRENDA
CNP0254736.0,3.6.2.1,BRENDA
CNP0254736.0,1.6.5.2,BRENDA
CNP0254736.0,3.5.4.2,BRENDA
CNP0254736.0,1.5.1.41,BRENDA
CNP0254736.0,4.1.1.129,BRENDA
CNP0254736.0,1.12.98.1,BRENDA
CNP0254736.0,2.7.1.180,BRENDA
CNP0506781.1,ec:1.5.1.15,KEGG
CNP0506781.1,ec:1.5.1.5,KEGG
CNP0506781.1,ec:2.1.2.10,KEGG
CNP0506781.1,ec:2.1.2.2,KEGG
CNP0506781.1,ec:3.5.4.9,KEGG
CNP0506781.1,ec:4.3.1.4,KEGG
CNP0506781.1,ec:6.3.3.2,KEGG
CNP0506781.1,GART,HMDB
CNP0506781.1,FTCD,HMDB
CNP0506781.1,AMT,HMDB
CNP0506781.1,MTHFD1,HMDB
CNP0506781.1,MTHFD1L,HMDB
CNP0506781.1,MTHFD2,HMDB
CNP0506781.1,2.1.2.3,BRENDA
CNP0506781.1,2.1.1.45,BRENDA
CNP0506781.1,2.1.2.2,BRENDA
CNP0506781.1,1.5.1.15,BRENDA
CNP0506781.1,3.5.4.9,BRENDA
CNP0506781.1,1.5.8.4,BRENDA
CNP0549201.0,ec:1.17.1.4,KEGG
CNP0549201.0,ec:1.17.3.2,KEGG
CNP0549201.0,ec:2.4.2.1,KEGG
CNP0549201.0,ec:2.4.2.4,KEGG
CNP0549201.0,ec:2.4.2.44,KEGG
CNP0549201.0,ec:2.4.2.8,KEGG
CNP0549201.0,ec:3.2.2.1,KEGG
CNP0549201.0,ec:3.2.2.12,KEGG
CNP0549201.0,ec:3.2.2.2,KEGG
CNP0549201.0,ec:3.2.2.26,KEGG
CNP0549201.0,ec:3.5.4.2,KEGG
CNP0549201.0,SLC29A2,HMDB
CNP0549201.0,PNP,HMDB
CNP0549201.0,2.4.2.7,BRENDA
CNP0549201.0,3.5.4.3,BRENDA
CNP0549201.0,2.4.2.64,BRENDA
CNP0549201.0,2.4.2.1,BRENDA
CNP0549201.0,2.4.2.5,BRENDA
CNP0549201.0,1.17.3.2,BRENDA
CNP0549201.0,2.4.2.22,BRENDA
CNP0549201.0,2.4.2.6,BRENDA
CNP0549201.0,2.4.2.8,BRENDA
CNP0549201.0,1.17.1.4,BRENDA
CNP0549201.0,1.2.3.1,BRENDA
CNP0549201.0,nucleoside transmembrane transporter activity of SLC29A2-like proteins [plasma membrane],Reactome
CNP0549201.0,DNA N-glycosylase activity of MPG:Hyp-dsDNA [nucleoplasm],Reactome
CNP0128332.0,ec:1.17.1.4,KEGG
CNP0128332.0,ec:1.17.3.2,KEGG
CNP0128332.0,ec:1.5.99.12,KEGG
CNP0128332.0,ec:2.4.2.1,KEGG
CNP0128332.0,ec:2.4.2.28,KEGG
CNP0128332.0,ec:2.4.2.52,KEGG
CNP0128332.0,ec:2.4.2.57,KEGG
CNP0128332.0,ec:2.4.2.7,KEGG
CNP0128332.0,ec:2.4.99.17,KEGG
CNP0128332.0,ec:2.7.8.37,KEGG
CNP0128332.0,ec:3.2.2.1,KEGG
CNP0128332.0,ec:3.2.2.16,KEGG
CNP0128332.0,ec:3.2.2.30,KEGG
CNP0128332.0,ec:3.2.2.4,KEGG
CNP0128332.0,ec:3.2.2.7,KEGG
CNP0128332.0,ec:3.2.2.9,KEGG
CNP0128332.0,ec:3.5.4.2,KEGG
CNP0128332.0,MTAP,HMDB
CNP0128332.0,APRT,HMDB
CNP0128332.0,PECR,HMDB
CNP0128332.0,SLC29A2,HMDB
CNP0128332.0,SLC29A3,HMDB
CNP0128332.0,PNP,HMDB
CNP0128332.0,2.4.2.7,BRENDA
CNP0128332.0,3.5.4.3,BRENDA
CNP0128332.0,2.4.2.1,BRENDA
CNP0128332.0,2.5.1.2,BRENDA
CNP0128332.0,2.4.2.5,BRENDA
CNP0128332.0,2.5.1.50,BRENDA
CNP0128332.0,1.17.3.2,BRENDA
CNP0128332.0,2.4.2.21,BRENDA
CNP0128332.0,2.4.2.22,BRENDA
CNP0128332.0,3.5.4.4,BRENDA
CNP0128332.0,2.4.2.6,BRENDA
CNP0128332.0,3.5.4.2,BRENDA
CNP0128332.0,3.5.4.15,BRENDA
CNP0128332.0,2.4.2.8,BRENDA
CNP0128332.0,1.17.1.4,BRENDA
CNP0128332.0,nucleoside transmembrane transporter activity of SLC29A2-like proteins [plasma membrane],Reactome
CNP0128332.0,DNA N-glycosylase activity of MUTYH:(8oxoG:Ade)-dsDNA [nucleoplasm],Reactome
CNP0153376.0,MPG,HMDB
CNP0153376.0,DNA N-glycosylase activity of MPG:3meA-dsDNA [nucleoplasm],Reactome
CNP0196026.0,1.17.3.2,BRENDA
CNP0196026.0,1.17.1.4,BRENDA
CNP0115764.0,CDK1,HMDB
CNP0115764.0,CDK2,HMDB
CNP0115764.0,CDK5,HMDB
CNP0290938.0,ec:1.14.13.61,KEGG
CNP0110235.0,ec:1.13.11.52,KEGG
CNP0110235.0,ec:1.14.14.186,KEGG
CNP0110235.0,ec:1.4.3.4,KEGG
CNP0110235.0,ec:2.1.1.49,KEGG
CNP0110235.0,ec:2.3.1.87,KEGG
CNP0110235.0,ec:4.1.1.28,KEGG
CNP0110235.0,AANAT,HMDB
CNP0110235.0,DDC,HMDB
CNP0110235.0,HTR4,HMDB
CNP0110235.0,HTR7,HMDB
CNP0110235.0,HTR1B,HMDB
CNP0110235.0,HTR1F,HMDB
CNP0110235.0,HTR1A,HMDB
CNP0110235.0,HTR3A,HMDB
CNP0110235.0,HTR1D,HMDB
CNP0110235.0,1.13.11.52,BRENDA
CNP0110235.0,1.4.3.4,BRENDA
CNP0110235.0,2.3.2.13,BRENDA
CNP0110235.0,2.8.2.1,BRENDA
CNP0110235.0,2.4.1.17,BRENDA
CNP0110235.0,1.14.19.59,BRENDA
CNP0110235.0,1.4.3.21,BRENDA
CNP0110235.0,2.8.2.3,BRENDA
CNP0110235.0,2.8.2.9,BRENDA
CNP0110235.0,2.1.1.106,BRENDA
CNP0110235.0,1.16.3.1,BRENDA
CNP0110235.0,4.1.1.28,BRENDA
CNP0110235.0,2.3.1.5,BRENDA
CNP0110235.0,1.4.9.2,BRENDA
CNP0110235.0,3.5.99.13,BRENDA
CNP0110235.0,1.11.2.2,BRENDA
CNP0110235.0,2.3.1.87,BRENDA
CNP0110235.0,1.13.99.3,BRENDA
CNP0110235.0,2.1.1.4,BRENDA
CNP0110235.0,2.3.1.110,BRENDA
CNP0110235.0,1.4.3.22,BRENDA
CNP0110235.0,2.5.1.34,BRENDA
CNP0110235.0,2.1.1.68,BRENDA
CNP0160237.0,ec:1.2.1.3,KEGG
CNP0160237.0,ec:1.2.3.1,KEGG
CNP0160237.0,ec:2.1.1.4,KEGG
CNP0160237.0,aldehyde dehydrogenase (NAD+) activity of ALDH2 tetramer [mitochondrial matrix],Reactome
CNP0284198.0,ec:1.14.13.168,KEGG
CNP0284198.0,ec:1.14.13.235,KEGG
CNP0284198.0,ec:1.2.1.3,KEGG
CNP0284198.0,ec:1.2.3.7,KEGG
CNP0284198.0,ec:2.1.1.278,KEGG
CNP0284198.0,ec:2.4.1.121,KEGG
CNP0284198.0,ec:3.5.1.134,KEGG
CNP0284198.0,ec:3.5.1.4,KEGG
CNP0284198.0,ec:3.5.5.1,KEGG
CNP0284198.0,ec:4.1.1.115,KEGG
CNP0284198.0,ec:6.2.1.75,KEGG
CNP0284198.0,ec:6.3.2.20,KEGG
CNP0284198.0,1.14.13.235,BRENDA
CNP0284198.0,2.4.1.121,BRENDA
CNP0284198.0,1.14.12.12,BRENDA
CNP0284198.0,1.14.19.58,BRENDA
CNP0284198.0,6.2.1.75,BRENDA
CNP0284198.0,4.1.1.115,BRENDA
CNP0284198.0,2.1.1.278,BRENDA
CNP0284198.0,6.3.2.20,BRENDA
CNP0284198.0,2.5.1.80,BRENDA
CNP0284198.0,1.11.1.7,BRENDA
CNP0284198.0,2.5.1.34,BRENDA
CNP0284198.0,1.14.13.5,BRENDA
CNP0284198.0,2.8.3.15,BRENDA
CNP0284198.0,6.2.1.B11,BRENDA
CNP0284198.0,2.8.3.28,BRENDA
CNP0213541.0,ec:1.3.8.15,KEGG
CNP0213541.0,1.3.3.10,BRENDA
CNP0213541.0,1.13.11.52,BRENDA
CNP0213541.0,1.13.99.3,BRENDA
CNP0213541.0,1.14.19.58,BRENDA
CNP0213541.0,2.4.1.121,BRENDA
CNP0213541.0,2.5.1.B31,BRENDA
CNP0213541.0,1.3.8.15,BRENDA
CNP0213541.0,2.5.1.80,BRENDA
CNP0213541.0,2.5.1.34,BRENDA
CNP0213541.0,1.14.19.59,BRENDA
CNP0213541.0,6.2.1.12,BRENDA
CNP0213541.0,kynurenine-oxoglutarate transaminase activity of PXLP-KYAT1 dimer [cytosol],Reactome
CNP0216695.0,ec:1.14.11.48,KEGG
CNP0216695.0,ec:1.14.13.128,KEGG
CNP0216695.0,ec:1.14.13.178,KEGG
CNP0216695.0,ec:1.14.13.179,KEGG
CNP0216695.0,ec:1.17.1.4,KEGG
CNP0216695.0,ec:1.17.3.2,KEGG
CNP0216695.0,ec:2.4.2.1,KEGG
CNP0216695.0,ec:2.4.2.22,KEGG
CNP0216695.0,ec:2.4.2.8,KEGG
CNP0216695.0,ec:3.2.2.1,KEGG
CNP0216695.0,ec:3.5.4.3,KEGG
CNP0216695.0,PNP,HMDB
CNP0216695.0,2.4.2.7,BRENDA
CNP0216695.0,3.5.4.3,BRENDA
CNP0216695.0,2.4.2.64,BRENDA
CNP0216695.0,2.4.2.5,BRENDA
CNP0216695.0,1.17.3.2,BRENDA
CNP0216695.0,2.4.2.22,BRENDA
CNP0216695.0,2.4.2.20,BRENDA
CNP0216695.0,2.4.2.6,BRENDA
CNP0216695.0,1.14.11.48,BRENDA
CNP0216695.0,2.4.2.8,BRENDA
CNP0216695.0,2.1.1.B163,BRENDA
CNP0216695.0,1.17.1.4,BRENDA
CNP0216695.0,1.2.3.1,BRENDA
CNP0216695.0,hypoxanthine oxidase activity of XDH dimer [cytosol],Reactome
CNP0216695.0,guanine deaminase activity of GDA dimer [cytosol],Reactome
CNP0216695.0,xanthine oxidase activity of XDH dimer [cytosol],Reactome
CNP0513326.0,ec:3.5.4.1,KEGG
CNP0513326.0,2.4.2.6,BRENDA
CNP0513326.0,3.5.4.21,BRENDA
CNP0513326.0,3.5.4.1,BRENDA
CNP0513326.0,1.14.11.6,BRENDA
CNP0513326.0,"methyltransferase activity of DNMT1,3A,3B:PRC2:Chromatin [nucleoplasm]",Reactome
CNP0513326.0,"DNA 5-methylcytosine dioxygenase activity of TET1,2,3 [nucleoplasm]",Reactome
CNP0605689.2,ec:2.8.1.6,KEGG
CNP0605689.2,ec:3.5.1.12,KEGG
CNP0605689.2,ec:6.2.1.11,KEGG
CNP0605689.2,ec:6.3.4.10,KEGG
CNP0605689.2,ec:6.3.4.11,KEGG
CNP0605689.2,ec:6.3.4.15,KEGG
CNP0605689.2,ec:6.3.4.9,KEGG
CNP0605689.2,PCCB,HMDB
CNP0605689.2,PCCA,HMDB
CNP0605689.2,MCCC2,HMDB
CNP0605689.2,HLCS,HMDB
CNP0605689.2,MCCC1,HMDB
CNP0605689.2,BTD,HMDB
CNP0605689.2,6.2.1.11,BRENDA
CNP0605689.2,6.3.1.20,BRENDA
CNP0605689.2,6.3.4.11,BRENDA
CNP0605689.2,6.4.1.2,BRENDA
CNP0605689.2,6.3.4.10,BRENDA
CNP0605689.2,6.3.4.9,BRENDA
CNP0605689.2,6.3.4.15,BRENDA
CNP0605689.2,6.3.4.14,BRENDA
CNP0605689.2,sodium-dependent multivitamin transmembrane transporter activity of SLC5A6:PDZD11 [plasma membrane],Reactome
CNP0605689.2,biotin--[biotin carboxyl-carrier protein] ligase activity of HLCS [cytosol],Reactome
CNP0479442.0,ec:1.3.1.17,KEGG
CNP0167970.0,ec:1.2.1.19,KEGG
CNP0167970.0,ec:1.21.4.1,KEGG
CNP0167970.0,ec:1.4.1.12,KEGG
CNP0167970.0,ec:2.6.1.48,KEGG
CNP0167970.0,ec:3.5.1.30,KEGG
CNP0167970.0,ec:3.5.1.63,KEGG
CNP0167970.0,2.6.1.2,BRENDA
CNP0167970.0,2.6.1.22,BRENDA
CNP0167970.0,2.3.2.13,BRENDA
CNP0167970.0,6.3.2.11,BRENDA
CNP0167970.0,2.6.1.120,BRENDA
CNP0167970.0,2.6.1.18,BRENDA
CNP0167970.0,3.4.22.8,BRENDA
CNP0167970.0,1.4.3.21,BRENDA
CNP0167970.0,2.1.4.1,BRENDA
CNP0167970.0,2.6.1.116,BRENDA
CNP0167970.0,2.6.1.48,BRENDA
CNP0167970.0,1.14.11.17,BRENDA
